timestamp,cpu_used_percent,cpu_idle_percent,mem_total_mb,mem_used_mb,disk_usage_percent,network_in_bytes,network_out_bytes,live_connections
2025-10-28 18:20:37.834,0.0,100.0,1024,641.93,90.0,442122,827760,230
2025-10-28 18:25:37.834,0.0,100.0,1024,505.37,90.0,432541,815411,219
2025-10-28 18:30:37.834,0.0,100.0,1024,638.58,90.0,428361,814870,226
2025-10-28 18:35:37.834,0.0,100.0,1024,330.12,90.0,419637,815629,207
2025-10-28 18:40:37.834,0.0,100.0,1024,334.87,90.0,406193,813649,205
2025-10-28 18:45:37.834,0.0,100.0,1024,541.3,90.0,403661,799082,214
2025-10-28 18:50:37.834,0.0,100.0,1024,588.61,90.0,391675,801408,216
2025-10-28 18:55:37.834,0.0,100.0,1024,761.76,90.0,389926,791267,224
2025-10-28 19:00:37.834,0.0,100.0,1024,360.79,90.0,409255,798381,204
2025-10-28 19:05:37.834,0.0,100.0,1024,728.4,90.0,416222,793938,226
2025-10-28 19:10:37.834,0.0,100.0,1024,414.74,90.0,410651,801359,207
2025-10-28 19:15:37.834,0.0,100.0,1024,508.97,90.0,404264,801471,212
2025-10-28 19:20:37.834,0.0,100.0,1024,469.3,90.0,400252,801994,209
2025-10-28 19:25:37.834,0.0,100.0,1024,512.08,90.0,420964,812205,215
2025-10-28 19:30:37.834,0.0,100.0,1024,384.25,90.0,410080,805683,205
2025-10-28 19:35:37.834,0.0,100.0,1024,565.03,90.0,410062,796916,214
2025-10-28 19:40:37.834,0.0,100.0,1024,717.64,90.0,414716,801362,224
2025-10-28 19:45:37.834,0.0,100.0,1024,533.27,90.0,426871,790850,213
2025-10-28 19:50:37.834,0.0,100.0,1024,558.39,90.0,423544,784459,213
2025-10-28 19:55:37.834,0.0,100.0,1024,741.77,90.0,413918,771826,220
2025-10-28 20:00:37.834,0.0,100.0,1024,668.7,90.0,416813,781041,217
2025-10-28 20:05:37.834,0.0,100.0,1024,558.31,90.0,429959,773019,211
2025-10-28 20:10:37.834,0.0,100.0,1024,439.14,90.0,427230,767785,203
2025-10-28 20:15:37.834,0.0,100.0,1024,760.28,90.0,418836,757465,219
2025-10-28 20:20:37.834,0.0,100.0,1024,602.63,90.0,419938,754381,209
2025-10-28 20:25:37.834,0.0,100.0,1024,420.43,90.0,403702,753238,195
2025-10-28 20:30:37.834,0.0,100.0,1024,444.99,90.0,401516,759846,197
2025-10-28 20:35:37.834,0.0,100.0,1024,718.4,90.0,413296,749270,213
2025-10-28 20:40:37.834,0.0,100.0,1024,329.8,90.0,422044,744462,190
2025-10-28 20:45:37.834,0.0,100.0,1024,815.15,90.0,420606,755844,220
2025-10-28 20:50:37.834,0.0,100.0,1024,373.94,90.0,437199,764173,197
2025-10-28 20:55:37.834,0.0,100.0,1024,714.79,90.0,456298,758750,218
2025-10-28 21:00:37.834,0.0,100.0,1024,509.32,90.0,462939,758355,207
2025-10-28 21:05:37.834,0.0,100.0,1024,559.21,90.0,448261,774099,210
2025-10-28 21:10:37.834,0.0,100.0,1024,758.09,90.0,429462,764547,217
2025-10-28 21:15:37.834,0.0,100.0,1024,518.61,90.0,443297,749177,202
2025-10-28 21:20:37.834,0.0,100.0,1024,582.4,90.0,445744,744888,205
2025-10-28 21:25:37.834,0.0,100.0,1024,332.44,90.0,462100,744221,192
2025-10-28 21:30:37.834,0.0,100.0,1024,308.4,90.0,448713,737804,188
2025-10-28 21:35:37.834,0.0,100.0,1024,432.54,90.0,447101,745619,196
2025-10-28 21:40:37.834,9.21,90.79,1024,655.66,90.0,457393,747304,227
2025-10-28 21:45:37.834,5.53,94.47,1024,369.29,90.0,450095,742469,201
2025-10-28 21:50:37.834,0.0,100.0,1024,365.45,90.0,460243,738157,191
2025-10-28 21:55:37.834,0.0,100.0,1024,517.61,90.0,459015,732186,199
2025-10-28 22:00:37.834,0.0,100.0,1024,638.89,90.0,459296,738824,207
2025-10-28 22:05:37.834,2.63,97.37,1024,671.78,90.0,447459,735044,211
2025-10-28 22:10:37.834,2.94,97.06,1024,398.57,90.0,449973,725500,194
2025-10-28 22:15:37.834,0.0,100.0,1024,347.95,90.0,471901,733196,189
2025-10-28 22:20:37.834,0.0,100.0,1024,788.68,90.0,475781,730984,215
2025-10-28 22:25:37.834,0.0,100.0,1024,440.66,90.0,467864,720105,192
2025-10-28 22:30:37.834,0.0,100.0,1024,744.11,90.0,481819,733808,213
2025-10-28 22:35:37.834,0.0,100.0,1024,749.31,90.0,474204,738692,213
2025-10-28 22:40:37.834,0.0,100.0,1024,702.73,90.0,491415,739062,212
2025-10-28 22:45:37.834,0.0,100.0,1024,393.64,90.0,478665,737367,192
2025-10-28 22:50:37.834,6.82,93.18,1024,727.96,90.0,481392,735125,223
2025-10-28 22:55:37.834,14.87,85.13,1024,701.06,90.0,496655,732719,238
2025-10-28 23:00:37.834,3.85,96.15,1024,612.72,90.0,487987,730530,211
2025-10-28 23:05:37.834,12.04,87.96,1024,479.85,90.0,488819,725812,217
2025-10-28 23:10:37.834,14.64,85.36,1024,441.6,90.0,500392,724986,221
2025-10-28 23:15:37.834,14.37,85.63,1024,369.61,90.0,477836,720110,212
2025-10-28 23:20:37.834,10.41,89.59,1024,568.2,90.0,487105,721898,218
2025-10-28 23:25:37.834,17.07,82.93,1024,606.85,90.0,486226,721710,232
2025-10-28 23:30:37.834,14.47,85.53,1024,491.18,90.0,500646,716106,221
2025-10-28 23:35:37.834,0.0,100.0,1024,550.58,90.0,492371,715411,197
2025-10-28 23:40:37.834,18.34,81.66,1024,493.32,90.0,478503,719755,225
2025-10-28 23:45:37.834,18.52,81.48,1024,635.4,90.0,473073,701704,231
2025-10-28 23:50:37.834,2.01,97.99,1024,768.64,90.0,467433,706329,208
2025-10-28 23:55:37.834,10.03,89.97,1024,391.13,90.0,465368,696518,199
2025-10-29 00:00:37.834,26.83,73.17,1024,502.48,90.0,460683,692847,234
2025-10-29 00:05:37.834,17.91,82.09,1024,379.32,90.0,440604,670210,205
2025-10-29 00:10:37.834,30.73,69.27,1024,627.17,90.0,439654,674735,243
2025-10-29 00:15:37.834,43.64,56.36,1024,680.38,90.0,441972,668813,269
2025-10-29 00:20:37.834,12.14,87.86,1024,784.34,90.0,440040,664814,217
2025-10-29 00:25:37.834,6.19,93.81,1024,449.98,90.0,442908,665540,188
2025-10-29 00:30:37.834,23.04,76.96,1024,793.71,90.0,443757,649773,236
2025-10-29 00:35:37.834,27.22,72.78,1024,339.59,90.0,429938,650270,215
2025-10-29 00:40:37.834,17.69,82.31,1024,615.94,90.0,426929,655456,214
2025-10-29 00:45:37.834,34.53,65.47,1024,336.45,90.0,428068,656849,229
2025-10-29 00:50:37.834,6.61,93.39,1024,764.81,90.0,425696,653699,203
2025-10-29 00:55:37.834,26.93,73.07,1024,578.46,90.0,410768,654028,227
2025-10-29 01:00:37.834,24.29,75.71,1024,649.91,90.0,423000,653424,228
2025-10-29 01:05:37.834,47.55,52.45,1024,732.97,90.0,413278,659492,274
2025-10-29 01:10:37.834,50.28,49.72,1024,384.16,90.0,400856,669532,258
2025-10-29 01:15:37.834,22.69,77.31,1024,326.96,90.0,401264,666246,205
2025-10-29 01:20:37.834,24.86,75.14,1024,757.19,90.0,398107,668098,234
2025-10-29 01:25:37.834,38.95,61.05,1024,468.45,90.0,404121,662757,243
2025-10-29 01:30:37.834,26.48,73.52,1024,373.24,90.0,412848,666091,217
2025-10-29 01:35:37.834,29.9,70.1,1024,547.05,90.0,420053,669772,235
2025-10-29 01:40:37.834,30.61,69.39,1024,613.53,90.0,420035,668437,240
2025-10-29 01:45:37.834,11.16,88.84,1024,323.06,90.0,425568,672590,189
2025-10-29 01:50:37.834,30.21,69.79,1024,447.95,90.0,409968,672615,229
2025-10-29 01:55:37.834,23.46,76.54,1024,323.99,90.0,420912,672231,211
2025-10-29 02:00:37.834,35.07,64.93,1024,522.41,90.0,416864,665188,243
2025-10-29 02:05:37.834,54.44,45.56,1024,765.49,90.0,436563,666563,295
2025-10-29 02:10:37.834,27.43,72.57,1024,810.32,90.0,447811,661940,250
2025-10-29 02:15:37.834,48.13,51.87,1024,633.37,90.0,445838,668898,278
2025-10-29 02:20:37.834,37.21,62.79,1024,389.96,90.0,446052,662152,244
2025-10-29 02:25:37.834,37.2,62.8,1024,770.99,90.0,457893,664303,268
2025-10-29 02:30:37.834,47.9,52.1,1024,571.52,90.0,435292,662218,273
2025-10-29 02:35:37.834,43.4,56.6,1024,385.92,90.0,433689,664348,254
2025-10-29 02:40:37.834,45.71,54.29,1024,779.12,90.0,450704,663882,284
2025-10-29 02:45:37.834,49.68,50.32,1024,695.02,90.0,459152,657338,287
2025-10-29 02:50:37.834,36.69,63.31,1024,681.83,90.0,450775,666088,263
2025-10-29 02:55:37.834,33.88,66.12,1024,670.3,90.0,453920,658991,257
2025-10-29 03:00:37.834,37.43,62.57,1024,409.77,90.0,444153,664131,248
2025-10-29 03:05:37.834,40.03,59.97,1024,415.24,90.0,440738,650544,251
2025-10-29 03:10:37.834,77.78,22.22,1024,659.61,90.0,444076,648233,334
2025-10-29 03:15:37.834,60.73,39.27,1024,419.7,90.0,449175,660466,292
2025-10-29 03:20:37.834,34.77,65.23,1024,531.8,90.0,456469,658263,253
2025-10-29 03:25:37.834,35.06,64.94,1024,707.58,90.0,468807,659035,266
2025-10-29 03:30:37.834,53.1,46.9,1024,708.58,90.0,456869,671855,299
2025-10-29 03:35:37.834,53.76,46.24,1024,539.27,90.0,457110,670713,290
2025-10-29 03:40:37.834,53.77,46.23,1024,712.8,90.0,448606,672785,300
2025-10-29 03:45:37.834,45.73,54.27,1024,736.57,90.0,444618,677622,287
2025-10-29 03:50:37.834,47.03,52.97,1024,642.45,90.0,437073,666585,282
2025-10-29 03:55:37.834,51.56,48.44,1024,424.15,90.0,442067,662700,278
2025-10-29 04:00:37.834,55.5,44.5,1024,447.49,90.0,452598,663739,288
2025-10-29 04:05:37.834,32.45,67.55,1024,468.4,90.0,463668,650973,248
2025-10-29 04:10:37.834,52.34,47.66,1024,367.0,90.0,452616,661931,279
2025-10-29 04:15:37.834,46.13,53.87,1024,447.06,90.0,451383,667982,273
2025-10-29 04:20:37.834,56.39,43.61,1024,414.47,90.0,440054,672842,289
2025-10-29 04:25:37.834,84.49,15.51,1024,540.33,90.0,428392,683402,347
2025-10-29 04:30:37.834,58.32,41.68,1024,772.32,90.0,421774,689188,314
2025-10-29 04:35:37.834,51.51,48.49,1024,360.69,90.0,425207,687349,278
2025-10-29 04:40:37.834,63.86,36.14,1024,675.98,90.0,430396,674291,318
2025-10-29 04:45:37.834,59.47,40.53,1024,659.09,90.0,436939,668841,310
2025-10-29 04:50:37.834,58.84,41.16,1024,356.23,90.0,442862,663623,291
2025-10-29 04:55:37.834,60.71,39.29,1024,779.56,90.0,434384,668574,320
2025-10-29 05:00:37.834,79.2,20.8,1024,598.26,90.0,446211,669221,344
2025-10-29 05:05:37.834,47.33,52.67,1024,493.43,90.0,454244,656697,280
2025-10-29 05:10:37.834,63.37,36.63,1024,694.55,90.0,450117,663618,322
2025-10-29 05:15:37.834,49.37,50.63,1024,438.97,90.0,446368,674253,283
2025-10-29 05:20:37.834,64.19,35.81,1024,662.28,90.0,439793,686057,324
2025-10-29 05:25:37.834,49.45,50.55,1024,327.53,90.0,426874,677018,275
2025-10-29 05:30:37.834,54.46,45.54,1024,736.98,90.0,433535,679591,309
2025-10-29 05:35:37.834,55.69,44.31,1024,536.66,90.0,441755,671540,300
2025-10-29 05:40:37.834,68.4,31.6,1024,633.19,90.0,432495,687053,330
2025-10-29 05:45:37.834,67.82,32.18,1024,420.47,90.0,420176,687298,315
2025-10-29 05:50:37.834,46.18,53.82,1024,653.86,90.0,410811,684336,288
2025-10-29 05:55:37.834,59.19,40.81,1024,702.59,90.0,411913,679902,314
2025-10-29 06:00:37.834,52.9,47.1,1024,549.49,90.0,398093,682575,292
2025-10-29 06:05:37.834,47.41,52.59,1024,623.48,90.0,409371,686700,289
2025-10-29 06:10:37.834,57.83,42.17,1024,540.84,90.0,420051,673515,303
2025-10-29 06:15:37.834,56.92,43.08,1024,764.97,90.0,424294,684690,317
2025-10-29 06:20:37.834,84.27,15.73,1024,562.11,90.0,432392,688457,356
2025-10-29 06:25:37.834,64.33,35.67,1024,738.21,90.0,432979,699568,332
2025-10-29 06:30:37.834,46.22,53.78,1024,717.49,90.0,437631,713254,301
2025-10-29 06:35:37.834,54.35,45.65,1024,517.38,90.0,424629,712458,302
2025-10-29 06:40:37.834,70.21,29.79,1024,425.0,90.0,438534,719314,328
2025-10-29 06:45:37.834,80.88,19.12,1024,515.11,90.0,433660,714707,351
2025-10-29 06:50:37.834,44.14,55.86,1024,730.22,90.0,432372,710966,297
2025-10-29 06:55:37.834,41.2,58.8,1024,423.75,90.0,457244,723545,279
2025-10-29 07:00:37.834,77.35,22.65,1024,575.71,90.0,455044,717632,352
2025-10-29 07:05:37.834,62.53,37.47,1024,719.92,90.0,462438,719204,335
2025-10-29 07:10:37.834,49.95,50.05,1024,488.18,90.0,467584,711941,299
2025-10-29 07:15:37.834,63.98,36.02,1024,636.01,90.0,454255,706697,330
2025-10-29 07:20:37.834,32.28,67.72,1024,432.96,90.0,444258,702656,259
2025-10-29 07:25:37.834,58.67,41.33,1024,363.15,90.0,464617,714233,307
2025-10-29 07:30:37.834,61.92,38.08,1024,713.92,90.0,470409,718343,334
2025-10-29 07:35:37.834,67.88,32.12,1024,357.87,90.0,470240,725078,325
2025-10-29 07:40:37.834,48.5,51.5,1024,446.15,90.0,464883,710623,293
2025-10-29 07:45:37.834,59.49,40.51,1024,745.02,90.0,468084,710900,330
2025-10-29 07:50:37.834,49.38,50.62,1024,484.59,90.0,472236,707840,297
2025-10-29 07:55:37.834,61.19,38.81,1024,805.4,90.0,474501,711779,338
2025-10-29 08:00:37.834,45.69,54.31,1024,808.82,90.0,485190,731031,314
2025-10-29 08:05:37.834,50.56,49.44,1024,444.56,90.0,476522,711907,297
2025-10-29 08:10:37.834,44.68,55.32,1024,328.18,90.0,466515,715102,279
2025-10-29 08:15:37.834,61.15,38.85,1024,668.19,90.0,476945,732741,332
2025-10-29 08:20:37.834,63.23,36.77,1024,538.11,90.0,498072,728662,330
2025-10-29 08:25:37.834,52.29,47.71,1024,358.79,90.0,506498,729861,301
2025-10-29 08:30:37.834,55.02,44.98,1024,669.45,90.0,519476,735274,327
2025-10-29 08:35:37.834,40.16,59.84,1024,323.16,90.0,518727,718027,277
2025-10-29 08:40:37.834,51.64,48.36,1024,752.74,90.0,521389,720156,323
2025-10-29 08:45:37.834,54.14,45.86,1024,378.19,90.0,523915,713803,305
2025-10-29 08:50:37.834,80.85,19.15,1024,372.38,90.0,523361,730186,354
2025-10-29 08:55:37.834,43.52,56.48,1024,397.14,90.0,537474,728527,290
2025-10-29 09:00:37.834,62.93,37.07,1024,798.86,90.0,548632,722844,349
2025-10-29 09:05:37.834,58.25,41.75,1024,662.1,90.0,544640,729617,333
2025-10-29 09:10:37.834,51.09,48.91,1024,717.5,90.0,528184,733521,321
2025-10-29 09:15:37.834,65.87,34.13,1024,510.79,90.0,527548,740689,336
2025-10-29 09:20:37.834,52.01,47.99,1024,479.39,90.0,516002,755972,309
2025-10-29 09:25:37.834,52.18,47.82,1024,427.26,90.0,516239,751290,306
2025-10-29 09:30:37.834,47.75,52.25,1024,553.29,90.0,505480,765043,305
2025-10-29 09:35:37.834,60.52,39.48,1024,589.74,90.0,518045,780062,334
2025-10-29 09:40:37.834,59.25,40.75,1024,630.67,90.0,524889,773914,334
2025-10-29 09:45:37.834,42.03,57.97,1024,438.84,90.0,531491,768541,291
2025-10-29 09:50:37.834,35.09,64.91,1024,792.91,90.0,542213,768919,301
2025-10-29 09:55:37.834,46.25,53.75,1024,394.12,90.0,546124,767321,297
2025-10-29 10:00:37.834,32.0,68.0,1024,801.61,90.0,551592,780994,298
2025-10-29 10:05:37.834,39.36,60.64,1024,314.81,90.0,565939,774082,283
2025-10-29 10:10:37.834,52.37,47.63,1024,553.54,90.0,564593,776040,320
2025-10-29 10:15:37.834,35.43,64.57,1024,477.88,90.0,570645,769916,285
2025-10-29 10:20:37.834,39.57,60.43,1024,537.15,90.0,560113,770784,294
2025-10-29 10:25:37.834,40.58,59.42,1024,599.38,90.0,560906,787917,302
2025-10-29 10:30:37.834,48.48,51.52,1024,530.22,90.0,583499,802501,317
2025-10-29 10:35:37.834,17.53,82.47,1024,519.6,90.0,591647,805530,261
2025-10-29 10:40:37.834,33.93,66.07,1024,682.35,90.0,590787,810568,301
2025-10-29 10:45:37.834,42.11,57.89,1024,658.37,90.0,593433,814340,314
2025-10-29 10:50:37.834,52.0,48.0,1024,733.83,90.0,593223,811908,336
2025-10-29 10:55:37.834,35.08,64.92,1024,435.18,90.0,595540,827240,290
2025-10-29 11:00:37.834,11.59,88.41,1024,619.28,90.0,591550,837797,259
2025-10-29 11:05:37.834,36.55,63.45,1024,606.82,90.0,596498,839671,304
2025-10-29 11:10:37.834,24.0,76.0,1024,496.51,90.0,601801,837937,275
2025-10-29 11:15:37.834,18.46,81.54,1024,556.06,90.0,601868,836721,268
2025-10-29 11:20:37.834,24.11,75.89,1024,467.86,90.0,603268,839431,273
2025-10-29 11:25:37.834,28.51,71.49,1024,379.82,90.0,606676,839151,276
2025-10-29 11:30:37.834,24.31,75.69,1024,416.67,90.0,601404,848267,271
2025-10-29 11:35:37.834,8.3,91.7,1024,361.22,90.0,606256,852099,240
2025-10-29 11:40:37.834,39.32,60.68,1024,656.93,90.0,614058,844469,313
2025-10-29 11:45:37.834,43.1,56.9,1024,645.49,90.0,628707,835296,319
2025-10-29 11:50:37.834,36.87,63.13,1024,793.91,90.0,631890,843223,318
2025-10-29 11:55:37.834,18.98,81.02,1024,680.8,90.0,626334,833972,277
2025-10-29 12:00:37.834,17.99,82.01,1024,333.85,90.0,625305,831183,254
2025-10-29 12:05:37.834,19.93,80.07,1024,759.93,90.0,613875,827666,280
2025-10-29 12:10:37.834,25.99,74.01,1024,748.89,90.0,621148,817758,289
2025-10-29 12:15:37.834,26.68,73.32,1024,534.18,90.0,600551,820240,275
2025-10-29 12:20:37.834,12.66,87.34,1024,607.16,90.0,610798,819249,255
2025-10-29 12:25:37.834,20.82,79.18,1024,806.95,90.0,622251,814147,283
2025-10-29 12:30:37.834,24.57,75.43,1024,579.74,90.0,592945,830828,274
2025-10-29 12:35:37.834,34.56,65.44,1024,770.72,90.0,605697,811381,302
2025-10-29 12:40:37.834,27.05,72.95,1024,349.72,90.0,615970,804474,264
2025-10-29 12:45:37.834,27.89,72.11,1024,405.02,90.0,613070,799860,268
2025-10-29 12:50:37.834,20.84,79.16,1024,532.87,90.0,601152,788993,259
2025-10-29 12:55:37.834,34.1,65.9,1024,606.6,90.0,592774,807056,289
2025-10-29 13:00:37.834,13.74,86.26,1024,725.11,90.0,585189,825035,260
2025-10-29 13:05:37.834,1.04,98.96,1024,813.19,90.0,598349,819559,243
2025-10-29 13:10:37.834,23.68,76.32,1024,506.29,90.0,593859,829709,267
2025-10-29 13:15:37.834,16.63,83.37,1024,331.48,90.0,602912,834482,246
2025-10-29 13:20:37.834,5.22,94.78,1024,717.4,90.0,601672,847730,250
2025-10-29 13:25:37.834,4.85,95.15,1024,616.64,90.0,602222,846873,243
2025-10-29 13:30:37.834,12.61,87.39,1024,408.85,90.0,586508,850326,243
2025-10-29 13:35:37.834,14.28,85.72,1024,560.55,90.0,575038,861546,255
2025-10-29 13:40:37.834,11.62,88.38,1024,687.26,90.0,587969,871543,261
2025-10-29 13:45:37.834,12.76,87.24,1024,701.65,90.0,586412,872756,264
2025-10-29 13:50:37.834,26.65,73.35,1024,563.0,90.0,589418,865215,280
2025-10-29 13:55:37.834,20.36,79.64,1024,463.47,90.0,607482,859108,264
2025-10-29 14:00:37.834,1.91,98.09,1024,805.76,90.0,606205,844315,249
2025-10-29 14:05:37.834,9.41,90.59,1024,646.84,90.0,604363,850613,254
2025-10-29 14:10:37.834,0.0,100.0,1024,516.22,90.0,616424,852310,231
2025-10-29 14:15:37.834,3.98,96.02,1024,450.8,90.0,616547,854625,235
2025-10-29 14:20:37.834,18.09,81.91,1024,681.52,90.0,619747,854423,275
2025-10-29 14:25:37.834,0.0,100.0,1024,431.2,90.0,629716,845276,228
2025-10-29 14:30:37.834,0.0,100.0,1024,395.12,90.0,629717,847777,226
2025-10-29 14:35:37.834,0.0,100.0,1024,578.47,90.0,637593,852619,239
2025-10-29 14:40:37.834,0.0,100.0,1024,455.67,90.0,636434,845674,231
2025-10-29 14:45:37.834,0.0,100.0,1024,629.2,90.0,646246,845447,242
2025-10-29 14:50:37.834,0.0,100.0,1024,367.58,90.0,650459,840260,227
2025-10-29 14:55:37.834,0.0,100.0,1024,642.53,90.0,648205,838536,243
2025-10-29 15:00:37.834,0.0,100.0,1024,452.25,90.0,648947,829453,231
2025-10-29 15:05:37.834,0.74,99.26,1024,307.32,90.0,624504,827307,220
2025-10-29 15:10:37.834,0.0,100.0,1024,372.19,90.0,636442,840326,226
2025-10-29 15:15:37.834,6.91,93.09,1024,785.21,90.0,623895,836311,261
2025-10-29 15:20:37.834,0.0,100.0,1024,751.29,90.0,613204,830864,245
2025-10-29 15:25:37.834,2.02,97.98,1024,426.81,90.0,608824,825919,228
2025-10-29 15:30:37.834,0.0,100.0,1024,705.73,90.0,590894,824397,239
2025-10-29 15:35:37.834,0.26,99.74,1024,618.79,90.0,595571,838736,237
2025-10-29 15:40:37.834,0.0,100.0,1024,804.3,90.0,599181,849981,250
2025-10-29 15:45:37.834,0.62,99.38,1024,498.49,90.0,594315,848834,232
2025-10-29 15:50:37.834,0.0,100.0,1024,656.11,90.0,587535,843691,239
2025-10-29 15:55:37.834,0.0,100.0,1024,339.73,90.0,580601,829603,218
2025-10-29 16:00:37.834,0.0,100.0,1024,510.08,90.0,586749,822313,228
2025-10-29 16:05:37.834,0.0,100.0,1024,800.67,90.0,570812,806517,241
2025-10-29 16:10:37.834,0.0,100.0,1024,583.16,90.0,566722,812438,229
2025-10-29 16:15:37.834,0.0,100.0,1024,454.59,90.0,551427,823122,221
2025-10-29 16:20:37.834,0.0,100.0,1024,368.78,90.0,559115,820120,217
2025-10-29 16:25:37.834,0.0,100.0,1024,667.41,90.0,555753,823191,235
2025-10-29 16:30:37.834,0.0,100.0,1024,637.37,90.0,561220,814479,233
2025-10-29 16:35:37.834,0.0,100.0,1024,498.66,90.0,573716,798960,225
2025-10-29 16:40:37.834,0.0,100.0,1024,794.08,90.0,586380,799406,245
2025-10-29 16:45:37.834,0.0,100.0,1024,318.57,90.0,576159,802472,216
2025-10-29 16:50:37.834,0.0,100.0,1024,462.71,90.0,579253,816104,227
2025-10-29 16:55:37.834,0.0,100.0,1024,778.79,90.0,590467,832610,250
2025-10-29 17:00:37.834,0.0,100.0,1024,471.52,90.0,597432,830381,233
2025-10-29 17:05:37.834,0.0,100.0,1024,436.35,90.0,605385,837678,234
2025-10-29 17:10:37.834,0.0,100.0,1024,580.72,90.0,587552,840199,240
2025-10-29 17:15:37.834,0.0,100.0,1024,728.99,90.0,594364,840217,251
2025-10-29 17:20:37.834,0.0,100.0,1024,360.01,90.0,586434,839917,228
2025-10-29 17:25:37.834,0.0,100.0,1024,790.03,90.0,593081,838758,254
2025-10-29 17:30:37.834,0.0,100.0,1024,714.28,90.0,599509,837942,251
2025-10-29 17:35:37.834,0.0,100.0,1024,400.0,90.0,605408,851195,236
2025-10-29 17:40:37.834,0.0,100.0,1024,671.75,90.0,604302,852912,252
2025-10-29 17:45:37.834,0.0,100.0,1024,504.3,90.0,617463,866847,247
2025-10-29 17:50:37.834,0.0,100.0,1024,513.17,90.0,622566,859660,247
2025-10-29 17:55:37.834,0.0,100.0,1024,708.24,90.0,625781,836998,256
2025-10-29 18:00:37.834,0.0,100.0,1024,800.15,90.0,616437,833295,260
2025-10-29 18:05:37.834,0.0,100.0,1024,372.05,90.0,620398,826607,235
2025-10-29 18:10:37.834,0.0,100.0,1024,522.56,90.0,640185,814658,245
2025-10-29 18:15:37.834,0.0,100.0,1024,553.44,90.0,626283,825063,247
2025-10-29 18:20:37.834,0.0,100.0,1024,499.87,90.0,633584,814372,244
2025-10-29 18:25:37.834,0.0,100.0,1024,493.15,90.0,642147,819034,245
2025-10-29 18:30:37.834,0.0,100.0,1024,333.96,90.0,659402,835148,241
2025-10-29 18:35:37.834,0.0,100.0,1024,658.2,90.0,666659,825949,260
2025-10-29 18:40:37.834,0.0,100.0,1024,530.54,90.0,666766,824101,253
2025-10-29 18:45:37.834,0.0,100.0,1024,406.93,90.0,670992,834923,248
2025-10-29 18:50:37.834,0.0,100.0,1024,725.01,90.0,668312,831600,266
2025-10-29 18:55:37.834,0.0,100.0,1024,718.11,90.0,680504,834259,268
2025-10-29 19:00:37.834,0.0,100.0,1024,556.23,90.0,665014,839373,257
2025-10-29 19:05:37.834,0.0,100.0,1024,460.01,90.0,660136,840762,251
2025-10-29 19:10:37.834,0.0,100.0,1024,633.9,90.0,664597,837175,261
2025-10-29 19:15:37.834,0.0,100.0,1024,454.73,90.0,676307,830928,252
2025-10-29 19:20:37.834,0.0,100.0,1024,428.04,90.0,676169,822170,249
2025-10-29 19:25:37.834,0.0,100.0,1024,681.22,90.0,668345,826942,264
2025-10-29 19:30:37.834,1.49,98.51,1024,327.85,90.0,666237,821679,245
2025-10-29 19:35:37.834,0.0,100.0,1024,355.72,90.0,662567,831247,245
2025-10-29 19:40:37.834,0.0,100.0,1024,310.68,90.0,659357,843960,244
2025-10-29 19:45:37.834,0.0,100.0,1024,385.51,90.0,655005,834706,246
2025-10-29 19:50:37.834,0.0,100.0,1024,342.52,90.0,650658,840611,244
2025-10-29 19:55:37.834,0.0,100.0,1024,817.05,90.0,633499,857083,272
2025-10-29 20:00:37.834,0.0,100.0,1024,455.07,90.0,636500,850240,250
2025-10-29 20:05:37.834,0.99,99.01,1024,383.63,90.0,643247,859846,250
2025-10-29 20:10:37.834,0.0,100.0,1024,430.59,90.0,658231,864341,254
2025-10-29 20:15:37.834,0.68,99.32,1024,786.5,90.0,666835,872025,278
2025-10-29 20:20:37.834,0.0,100.0,1024,573.52,90.0,674929,865974,264
2025-10-29 20:25:37.834,0.0,100.0,1024,493.99,90.0,677889,881215,262
2025-10-29 20:30:37.834,0.0,100.0,1024,754.38,90.0,660264,875858,274
2025-10-29 20:35:37.834,0.0,100.0,1024,509.44,90.0,663065,880983,261
2025-10-29 20:40:37.834,0.0,100.0,1024,478.72,90.0,664189,880477,259
2025-10-29 20:45:37.834,0.0,100.0,1024,413.33,90.0,674488,884770,257
2025-10-29 20:50:37.834,0.0,100.0,1024,500.63,90.0,680162,876903,262
2025-10-29 20:55:37.834,0.0,100.0,1024,469.34,90.0,678864,867084,258
2025-10-29 21:00:37.834,11.26,88.74,1024,653.98,90.0,698445,869380,292
2025-10-29 21:05:37.834,0.0,100.0,1024,455.47,90.0,706930,866442,261
2025-10-29 21:10:37.834,0.0,100.0,1024,602.73,90.0,710328,863232,270
2025-10-29 21:15:37.834,6.53,93.47,1024,340.94,90.0,714881,867590,267
2025-10-29 21:20:37.834,11.34,88.66,1024,405.14,90.0,715493,855633,278
2025-10-29 21:25:37.834,0.0,100.0,1024,515.79,90.0,715658,865288,265
2025-10-29 21:30:37.834,1.83,98.17,1024,786.92,90.0,693956,866244,281
2025-10-29 21:35:37.834,5.13,94.87,1024,500.35,90.0,684805,872347,269
2025-10-29 21:40:37.834,0.0,100.0,1024,647.21,90.0,679396,876566,268
2025-10-29 21:45:37.834,0.0,100.0,1024,437.8,90.0,683902,881226,257
2025-10-29 21:50:37.834,4.02,95.98,1024,372.24,90.0,667386,871638,257
